date,open,high,low,close,volume
2023-12-11 09:15:00,162.35,163.15,162.25,163.15,9305.0
2023-12-11 09:00:00,162.19,162.4,162.0,162.35,521.0
2023-12-11 08:45:00,162.0,162.2,161.76,162.2,1337.0
2023-12-11 08:30:00,161.96,162.0,161.76,161.98,1078.0
2023-12-11 08:15:00,161.98,162.1,161.79,162.0,349.0
2023-12-11 08:00:00,161.9,162.95,161.9,162.0,1523.0
2023-12-11 07:45:00,161.98,161.98,161.96,161.97,134.0
2023-12-11 07:30:00,161.95,162.0,161.95,162.0,307.0
2023-12-11 07:15:00,161.91,161.96,161.91,161.96,285.0
2023-12-11 07:00:00,162.05,162.08,161.9,161.91,270.0
2023-12-11 06:45:00,162.08,162.09,161.97,162.07,8.0
2023-12-11 06:30:00,162.0,162.08,161.99,162.08,68.0
2023-12-11 06:15:00,162.24,162.24,161.96,161.96,12.0
2023-12-11 06:00:00,162.29,162.29,162.29,162.29,9.0
2023-12-11 05:45:00,162.51,162.51,162.51,162.51,1.0
2023-12-11 05:30:00,162.37,162.37,162.35,162.37,23.0
2023-12-11 05:15:00,162.29,162.29,162.29,162.29,52.0
2023-12-11 05:00:00,162.24,162.24,162.18,162.18,16.0
2023-12-11 04:45:00,162.29,162.29,162.28,162.28,51.0
2023-12-11 04:30:00,162.24,162.24,162.24,162.24,3.0
2023-12-11 04:15:00,162.29,162.29,162.29,162.29,3.0
2023-12-11 04:00:00,162.41,162.41,162.05,162.05,17.0
2023-12-08 19:45:00,162.1,162.1,161.97,161.97,22.0
2023-12-08 19:30:00,162.01,162.1,161.96,161.96,687.0
2023-12-08 19:15:00,162.05,162.05,162.01,162.01,7.0
2023-12-08 19:00:00,161.96,162.01,161.96,162.01,895614.0
2023-12-08 18:45:00,162.01,162.05,161.96,161.96,112.0
2023-12-08 18:30:00,161.96,162.0,161.96,161.97,895636.0
2023-12-08 18:15:00,162.0,162.05,161.97,162.05,20.0
2023-12-08 18:00:00,161.75,161.96,161.75,161.94,178.0
2023-12-08 17:45:00,161.92,161.94,161.71,161.71,27.0
2023-12-08 17:30:00,161.92,161.92,161.92,161.92,1.0
2023-12-08 17:15:00,161.75,162.05,161.75,162.05,167.0
2023-12-08 17:00:00,161.92,161.92,161.92,161.92,4.0
2023-12-08 16:45:00,161.5,162.05,161.5,162.0,151.0
2023-12-08 16:30:00,162.05,162.05,161.75,161.8,134.0
2023-12-08 16:15:00,161.96,162.05,161.77,162.05,5801.0
2023-12-08 16:00:00,161.94,162.05,161.48,162.03,3496923.0
2023-12-08 15:45:00,161.905,162.04,161.84,161.96,497694.0
2023-12-08 15:30:00,161.82,161.955,161.675,161.905,264561.0
2023-12-08 15:15:00,161.67,161.86,161.67,161.83,89321.0
2023-12-08 15:00:00,161.64,161.75,161.515,161.68,70120.0
2023-12-08 14:45:00,161.6007,161.64,161.55,161.63,78231.0
2023-12-08 14:30:00,161.51,161.61,161.47,161.61,61593.0
2023-12-08 14:15:00,161.46,161.56,161.41,161.5,311355.0
2023-12-08 14:00:00,161.365,161.49,161.33,161.46,50948.0
2023-12-08 13:45:00,161.245,161.41,161.23,161.3687,57481.0
2023-12-08 13:30:00,161.45,161.4523,161.17,161.245,60229.0
2023-12-08 13:15:00,161.445,161.48,161.35,161.44,49266.0
2023-12-08 13:00:00,161.3,161.45,161.21,161.45,42940.0
2023-12-08 12:45:00,161.2,161.3,161.2,161.27,36641.0
2023-12-08 12:30:00,161.12,161.24,161.0745,161.205,53140.0
2023-12-08 12:15:00,160.83,161.129,160.81,161.08,54133.0
2023-12-08 12:00:00,161.0,161.025,160.74,160.82,59428.0
2023-12-08 11:45:00,160.98,161.135,160.93,161.02,73169.0
2023-12-08 11:30:00,161.04,161.175,160.83,160.95,141814.0
2023-12-08 11:15:00,161.07,161.07,160.88,161.02,121298.0
2023-12-08 11:00:00,161.41,161.51,161.0,161.071,103676.0
2023-12-08 10:45:00,161.18,161.48,161.04,161.405,124607.0
2023-12-08 10:30:00,161.14,161.3,160.99,161.2,100690.0
2023-12-08 10:15:00,161.18,161.28,161.01,161.11,62267.0
2023-12-08 10:00:00,160.53,161.21,160.53,161.18,93097.0
2023-12-08 09:45:00,160.56,160.7943,160.42,160.51,65692.0
2023-12-08 09:30:00,160.0,160.535,160.0,160.515,122249.0
2023-12-08 09:15:00,160.15,160.15,159.83,160.0,360.0
2023-12-08 09:00:00,160.28,160.28,157.805,159.88,160.0
2023-12-08 08:45:00,159.83,159.9,159.83,159.9,14.0
2023-12-08 08:30:00,160.11,160.11,159.79,159.83,471.0
2023-12-08 08:15:00,160.18,160.19,160.0,160.11,43.0
2023-12-08 08:00:00,160.15,160.51,160.15,160.19,708.0
2023-12-08 07:45:00,160.43,160.43,160.28,160.28,30.0
2023-12-08 07:30:00,160.45,160.55,160.38,160.38,261.0
2023-12-08 07:15:00,160.12,160.68,160.04,160.63,470.0
2023-12-08 07:00:00,160.27,160.5,160.15,160.15,192.0
2023-12-08 06:45:00,160.32,160.33,160.28,160.33,22.0
2023-12-08 06:00:00,160.3,160.3,160.22,160.22,2.0
2023-12-08 05:30:00,160.23,160.23,160.22,160.22,4.0
2023-12-08 05:15:00,160.51,160.51,160.19,160.19,10.0
2023-12-08 05:00:00,160.16,160.51,160.16,160.51,26.0
2023-12-08 04:45:00,160.24,160.27,160.24,160.27,25.0
2023-12-08 04:30:00,160.24,160.43,160.24,160.43,17.0
2023-12-08 04:15:00,160.24,160.24,160.24,160.24,12.0
2023-12-08 04:00:00,160.29,160.29,160.0,160.0,57.0
2023-12-07 19:45:00,160.38,160.38,160.16,160.17,14.0
2023-12-07 19:30:00,160.22,160.22,160.15,160.16,108.0
2023-12-07 19:15:00,160.22,160.22,160.02,160.02,12.0
2023-12-07 19:00:00,160.22,160.22,160.22,160.22,548338.0
2023-12-07 18:45:00,160.28,160.295,160.28,160.295,35.0
2023-12-07 18:30:00,160.22,160.22,160.22,160.22,548340.0
2023-12-07 18:15:00,160.2,160.22,160.2,160.22,535.0
2023-12-07 18:00:00,160.22,160.22,160.22,160.22,150.0
2023-12-07 17:45:00,160.22,160.22,160.01,160.15,335.0
2023-12-07 17:30:00,160.2,160.22,160.02,160.22,592.0
2023-12-07 17:15:00,159.83,160.03,159.83,160.02,7.0
2023-12-07 17:00:00,160.2,160.2,160.2,160.2,1.0
2023-12-07 16:45:00,160.02,160.15,159.83,159.9,73.0
2023-12-07 16:30:00,160.19,160.22,160.09,160.14,208.0
2023-12-07 16:15:00,160.22,160.22,159.93,160.22,2166.0
2023-12-07 16:00:00,160.23,160.58,159.8,159.8,1893424.0
2023-12-07 15:45:00,160.36,160.375,159.98,160.203,481174.0
2023-12-07 15:30:00,160.44,160.52,160.295,160.36,170259.0
2023-12-07 15:15:00,160.575,160.6,160.4,160.45,115928.0
2023-12-07 15:00:00,160.59,160.65,160.55,160.58,99866.0
2023-12-07 14:45:00,160.54,160.6399,160.49,160.6,117784.0
2023-12-07 14:30:00,160.92,160.93,160.5,160.53,129530.0
2023-12-07 14:15:00,160.91,161.025,160.86,160.89,111815.0
2023-12-07 14:00:00,160.8,160.92,160.8,160.905,53782.0
2023-12-07 13:45:00,160.86,160.8842,160.74,160.8,46770.0
2023-12-07 13:30:00,160.69,160.855,160.64,160.85,102962.0
2023-12-07 13:15:00,160.63,160.73,160.5598,160.7098,77305.0
2023-12-07 13:00:00,160.4898,160.64,160.48,160.61,50200.0
2023-12-07 12:45:00,160.53,160.55,160.4457,160.49,58323.0
2023-12-07 12:30:00,160.43,160.58,160.4,160.53,53494.0
2023-12-07 12:15:00,160.41,160.605,160.37,160.43,83217.0
2023-12-07 12:00:00,160.67,160.72,160.35,160.43,76351.0
2023-12-07 11:45:00,160.36,160.66,160.325,160.66,64061.0
2023-12-07 11:30:00,160.335,160.445,160.25,160.36,54205.0
2023-12-07 11:15:00,160.245,160.41,159.97,160.35,100333.0
2023-12-07 11:00:00,160.46,160.5,160.11,160.2431,159400.0
2023-12-07 10:45:00,160.31,160.565,160.26,160.445,89537.0
2023-12-07 10:30:00,160.93,160.9562,160.32,160.32,99100.0
2023-12-07 10:15:00,161.15,161.35,160.925,160.9504,113490.0
2023-12-07 10:00:00,161.14,161.17,161.005,161.14,77567.0
2023-12-07 09:45:00,161.1,161.465,161.01,161.12,110494.0
2023-12-07 09:30:00,161.0,161.16,160.3962,161.105,162730.0
2023-12-07 09:15:00,160.94,161.19,160.54,161.15,1954.0
2023-12-07 09:00:00,160.88,160.88,160.51,160.88,56.0
2023-12-07 08:45:00,160.6,160.88,160.5,160.5,309.0
2023-12-07 08:30:00,160.52,160.58,160.45,160.56,912.0
2023-12-07 08:15:00,160.77,160.77,160.41,160.5,63.0
2023-12-07 08:00:00,160.34,160.6,160.21,160.55,972.0
2023-12-07 07:45:00,160.45,160.45,160.45,160.45,3.0
2023-12-07 07:30:00,160.28,160.51,160.28,160.33,16.0
2023-12-07 07:15:00,160.35,160.35,160.3,160.3,104.0
2023-12-07 07:00:00,160.5,160.5,160.47,160.48,178.0
2023-12-07 06:45:00,160.54,160.54,160.54,160.54,1.0
2023-12-07 06:30:00,160.41,160.41,160.33,160.33,5.0
2023-12-07 06:15:00,160.22,160.33,160.22,160.33,2.0
2023-12-07 06:00:00,160.29,160.34,160.21,160.33,189.0
2023-12-07 05:45:00,160.31,160.31,160.31,160.31,10.0
2023-12-07 05:30:00,160.58,160.59,160.58,160.59,100.0
2023-12-07 05:15:00,160.31,160.31,160.31,160.31,1.0
2023-12-07 04:45:00,160.58,160.58,160.58,160.58,1.0
2023-12-07 04:15:00,160.29,160.29,160.21,160.21,21.0
2023-12-07 04:00:00,160.01,160.63,160.0,160.28,75.0
2023-12-06 19:45:00,160.2,160.5,160.0,160.49,66.0
2023-12-06 19:30:00,160.47,160.48,160.35,160.35,25.0
2023-12-06 19:15:00,160.01,160.2,160.01,160.01,24.0
2023-12-06 19:00:00,160.28,160.35,160.2,160.2,501086.0
2023-12-06 18:30:00,160.28,160.35,160.2,160.2,501115.0
2023-12-06 18:15:00,160.2035,160.49,160.2035,160.22,118.0
2023-12-06 18:00:00,160.28,160.28,160.2,160.2,103.0
2023-12-06 17:45:00,160.2,160.49,160.2,160.49,30.0
2023-12-06 17:30:00,160.28,160.5,160.2,160.49,73206.0
2023-12-06 17:15:00,160.5,160.5,160.28,160.5,43.0
2023-12-06 17:00:00,160.3,160.5,160.3,160.5,17.0
2023-12-06 16:45:00,160.47,160.87,160.2,160.28,118694.0
2023-12-06 16:30:00,160.3,160.87,160.28,160.35,1310.0
2023-12-06 16:15:00,160.28,160.87,160.275,160.275,5718.0
2023-12-06 16:00:00,160.29,160.87,160.11,160.87,1602254.0
2023-12-06 15:45:00,160.38,160.43,160.185,160.29,362707.0
2023-12-06 15:30:00,160.24,160.39,160.235,160.375,98496.0
2023-12-06 15:15:00,160.36,160.4,160.2,160.23,82687.0
2023-12-06 15:00:00,160.35,160.39,160.25,160.36,75752.0
2023-12-06 14:45:00,160.43,160.44,160.33,160.3595,61300.0
2023-12-06 14:30:00,160.26,160.4641,160.23,160.42,56560.0
2023-12-06 14:15:00,160.31,160.31,160.16,160.2696,56231.0
2023-12-06 14:00:00,160.2939,160.36,160.26,160.31,56996.0
2023-12-06 13:45:00,160.22,160.49,160.22,160.315,66714.0
2023-12-06 13:30:00,160.16,160.3,160.14,160.2099,81294.0
2023-12-06 13:15:00,160.14,160.19,160.09,160.16,76469.0
2023-12-06 13:00:00,160.1,160.175,160.01,160.14,124991.0
2023-12-06 12:45:00,160.29,160.32,160.1,160.1,67532.0
2023-12-06 12:30:00,160.42,160.47,160.21,160.29,84829.0
2023-12-06 12:15:00,160.52,160.56,160.215,160.4,75004.0
2023-12-06 12:00:00,160.64,160.69,160.51,160.52,46219.0
2023-12-06 11:45:00,160.51,160.59,160.4001,160.59,67405.0
2023-12-06 11:30:00,160.61,160.7,160.405,160.4801,90114.0
2023-12-06 11:15:00,160.44,160.76,160.44,160.61,103252.0
2023-12-06 11:00:00,160.39,160.5063,160.14,160.4,170200.0
2023-12-06 10:45:00,160.26,160.545,160.23,160.4,125390.0
2023-12-06 10:30:00,160.93,160.93,160.27,160.28,150149.0
2023-12-06 10:15:00,161.105,161.285,160.9,160.925,150137.0
2023-12-06 10:00:00,161.26,161.38,160.81,161.12,131347.0
2023-12-06 09:45:00,161.44,161.66,161.167,161.22,84700.0
2023-12-06 09:30:00,161.59,162.355,161.1301,161.395,206754.0
2023-12-06 09:15:00,161.8,162.0,161.63,161.63,243.0
2023-12-06 09:00:00,161.88,162.0,161.6,161.9,97.0
2023-12-06 08:45:00,161.88,162.0,161.56,162.0,65.0
2023-12-06 08:30:00,161.75,161.98,161.7,161.88,730.0
2023-12-06 08:15:00,161.68,161.75,161.68,161.75,484.0
2023-12-06 08:00:00,161.9,162.03,161.39,161.63,678.0
2023-12-06 07:45:00,161.51,161.57,161.5,161.51,37.0
2023-12-06 07:30:00,161.59,161.59,161.28,161.35,255.0
2023-12-06 07:15:00,161.57,161.57,161.51,161.51,4.0
2023-12-06 07:00:00,161.7,161.84,161.39,161.44,352.0
2023-12-06 06:45:00,161.66,161.66,161.5,161.53,79.0
2023-12-06 06:30:00,161.54,161.56,161.54,161.56,61.0
2023-12-06 06:15:00,161.52,161.89,161.52,161.89,4.0
2023-12-06 05:00:00,161.9,161.9,161.9,161.9,12.0
2023-12-06 04:45:00,161.95,161.95,161.9,161.9,93.0
2023-12-06 04:30:00,161.97,161.97,161.89,161.89,15.0
2023-12-06 04:15:00,161.7,161.88,161.36,161.88,5.0
2023-12-06 04:00:00,161.39,161.89,161.39,161.89,155.0
2023-12-05 19:45:00,161.6,161.69,161.6,161.69,65.0
2023-12-05 19:30:00,161.79,162.18,161.39,162.08,689.0
2023-12-05 19:15:00,161.66,161.88,161.6,161.6,98.0
2023-12-05 19:00:00,161.39,161.98,161.39,161.68,980321.0
2023-12-05 18:45:00,161.39,161.495,161.39,161.495,508.0
2023-12-05 18:30:00,161.39,161.39,161.36,161.39,980396.0
2023-12-05 18:15:00,161.38,161.39,161.38,161.3896,250.0
2023-12-05 18:00:00,161.39,161.39,161.36,161.3894,157.0
2023-12-05 17:45:00,161.37,161.39,161.37,161.39,6.0
2023-12-05 17:30:00,161.38,161.38,161.35,161.38,148.0
2023-12-05 17:15:00,161.45,161.48,161.37,161.38,721.0
2023-12-05 17:00:00,161.49,161.499,161.38,161.47,38.0
2023-12-05 16:45:00,161.5,161.5,161.42,161.42,2.0
2023-12-05 16:30:00,161.4,161.49,161.4,161.49,75.0
2023-12-05 16:15:00,161.39,161.88,161.39,161.49,3267.0
2023-12-05 16:00:00,161.42,161.72,161.35,161.35,3095240.0
2023-12-05 15:45:00,161.695,161.705,161.3,161.39,512378.0
2023-12-05 15:30:00,161.67,161.8,161.59,161.7,170166.0
2023-12-05 15:15:00,161.55,161.73,161.55,161.68,104495.0
2023-12-05 15:00:00,161.55,161.5631,161.39,161.56,105997.0
2023-12-05 14:45:00,161.46,161.57,161.41,161.55,88610.0
2023-12-05 14:30:00,161.44,161.48,161.33,161.46,95846.0
2023-12-05 14:15:00,161.65,161.65,161.41,161.43,116080.0
2023-12-05 14:00:00,161.7,161.72,161.55,161.64,92474.0
2023-12-05 13:45:00,161.89,161.95,161.66,161.7,89943.0
2023-12-05 13:30:00,161.98,162.05,161.72,161.89,80040.0
2023-12-05 13:15:00,161.88,162.05,161.88,161.97,62539.0
2023-12-05 13:00:00,162.14,162.24,161.83,161.88,109944.0
2023-12-05 12:45:00,162.09,162.1633,161.8743,162.1633,132417.0
2023-12-05 12:30:00,162.16,162.27,162.09,162.09,92907.0
2023-12-05 12:15:00,162.0,162.18,161.83,162.18,88704.0
2023-12-05 12:00:00,162.11,162.29,161.94,162.0,156007.0
2023-12-05 11:45:00,162.22,162.26,162.02,162.11,86807.0
2023-12-05 11:30:00,162.04,162.47,162.0,162.21,128389.0
2023-12-05 11:15:00,161.985,162.065,161.61,162.02,106105.0
2023-12-05 11:00:00,162.05,162.08,161.79,161.9616,91644.0
2023-12-05 10:45:00,162.03,162.08,161.82,162.04,105223.0
2023-12-05 10:30:00,161.92,162.04,161.8101,162.04,110987.0
2023-12-05 10:15:00,161.34,161.925,161.3,161.925,114064.0
2023-12-05 10:00:00,161.64,162.08,161.29,161.37,205958.0
2023-12-05 09:45:00,161.4,161.65,161.24,161.59,122436.0
2023-12-05 09:30:00,160.76,161.57,160.72,161.48,232967.0
2023-12-05 09:15:00,160.88,161.08,160.42,160.74,3032.0
2023-12-05 09:00:00,161.0,161.0,160.68,160.68,4599.0
2023-12-05 08:45:00,160.97,161.0,160.96,161.0,469.0
2023-12-05 08:30:00,161.0,161.0,160.84,160.97,263.0
2023-12-05 08:15:00,160.95,161.1,160.64,160.97,283.0
2023-12-05 08:00:00,160.9,161.54,160.64,160.96,1044.0
2023-12-05 07:45:00,160.91,161.09,160.91,161.09,113.0
2023-12-05 07:30:00,161.02,161.08,160.94,161.0,692.0
2023-12-05 07:15:00,160.64,160.98,160.61,160.98,501.0
2023-12-05 07:00:00,161.05,161.12,160.68,160.68,840.0
2023-12-05 06:45:00,161.0,161.19,161.0,161.05,11.0
2023-12-05 06:30:00,161.0,161.08,160.9,161.0,31.0
2023-12-05 06:00:00,160.9,160.9,160.85,160.9,6.0
2023-12-05 05:45:00,160.98,161.14,160.88,160.88,151.0
2023-12-05 05:30:00,160.92,160.98,160.91,160.97,114.0
2023-12-05 05:15:00,160.98,160.98,160.8,160.97,23.0
2023-12-05 05:00:00,160.98,160.98,160.91,160.98,11.0
2023-12-05 04:45:00,160.96,160.98,160.96,160.98,133.0
2023-12-05 04:30:00,160.96,160.96,160.96,160.96,3.0
2023-12-05 04:15:00,160.79,160.79,160.75,160.79,160.0
2023-12-05 04:00:00,161.18,161.24,160.63,160.63,106.0
2023-12-04 19:45:00,161.05,161.1,161.0,161.07,1227.0
2023-12-04 19:30:00,161.04,161.07,161.0,161.04,44.0
2023-12-04 19:15:00,161.0,161.07,161.0,161.04,262.0
2023-12-04 19:00:00,161.1,161.1,161.04,161.05,756890.0
2023-12-04 18:45:00,161.05,161.05,161.0,161.05,48.0
2023-12-04 18:30:00,161.1,161.1,161.05,161.05,758091.0
2023-12-04 18:15:00,161.1,161.1,161.0982,161.0999,16.0
2023-12-04 18:00:00,161.05,161.1,161.05,161.1,307.0
2023-12-04 17:45:00,161.0989,161.1,161.0989,161.1,12.0
2023-12-04 17:30:00,161.09,161.1,161.0,161.1,638.0
2023-12-04 17:15:00,161.04,161.1,161.0,161.1,237.0
2023-12-04 17:00:00,161.09,161.1,160.84,161.09,213.0
2023-12-04 16:45:00,161.1,161.1,161.0,161.09,150.0
2023-12-04 16:30:00,161.464,161.48,160.8,161.0,78.0
2023-12-04 16:15:00,161.1,161.62,160.98,161.38,206.0
2023-12-04 16:00:00,161.12,161.5563,160.61,161.1,2486851.0
2023-12-04 15:45:00,161.0,161.33,161.0,161.08,510042.0
2023-12-04 15:30:00,160.76,161.01,160.7,160.98,166603.0
2023-12-04 15:15:00,160.76,160.85,160.6703,160.755,106005.0
2023-12-04 15:00:00,160.77,160.82,160.64,160.7486,112244.0
2023-12-04 14:45:00,160.5643,160.78,160.445,160.765,115135.0
2023-12-04 14:30:00,160.64,160.71,160.42,160.57,116426.0
2023-12-04 14:15:00,160.98,161.08,160.6,160.64,237595.0
2023-12-04 14:00:00,160.99,161.07,160.82,160.98,125996.0
2023-12-04 13:45:00,161.1486,161.1574,160.93,160.985,148674.0
2023-12-04 13:30:00,161.42,161.42,161.04,161.15,102429.0
2023-12-04 13:15:00,161.2895,161.5,161.2,161.44,110464.0
2023-12-04 13:00:00,161.15,161.31,161.08,161.3,81872.0
2023-12-04 12:45:00,161.04,161.16,161.0,161.15,95595.0
2023-12-04 12:30:00,161.29,161.33,161.0,161.03,90851.0
2023-12-04 12:15:00,161.48,161.5412,161.23,161.28,184147.0
2023-12-04 12:00:00,160.97,161.48,160.9,161.4781,119509.0
2023-12-04 11:45:00,160.95,161.02,160.69,160.99,101893.0
2023-12-04 11:30:00,160.99,161.0199,160.705,160.945,104896.0
2023-12-04 11:15:00,160.83,161.03,160.565,161.01,157074.0
2023-12-04 11:00:00,161.53,161.54,160.79,160.825,207958.0
2023-12-04 10:45:00,162.27,162.36,161.53,161.54,324232.0
2023-12-04 10:30:00,162.66,162.66,162.11,162.27,284424.0
2023-12-04 10:15:00,162.68,162.79,162.345,162.64,315009.0
2023-12-04 10:00:00,161.85,162.68,161.82,162.67,200704.0
2023-12-04 09:45:00,161.96,162.41,161.57,161.78,230104.0
2023-12-04 09:30:00,160.29,162.14,160.29,161.91,411728.0
2023-12-04 09:15:00,160.15,160.4,160.08,160.36,4462.0
2023-12-04 09:00:00,160.56,160.66,160.09,160.1,2109.0
2023-12-04 08:45:00,160.73,160.8,160.5,160.67,809.0
2023-12-04 08:30:00,160.66,160.81,160.65,160.69,1143.0
2023-12-04 08:15:00,160.81,160.81,160.65,160.66,1575.0
2023-12-04 08:00:00,160.99,161.5,160.07,160.81,16048.0
2023-12-04 07:45:00,160.72,160.8,160.71,160.75,378.0
2023-12-04 07:30:00,160.79,160.82,160.74,160.77,716.0
2023-12-04 07:15:00,160.85,160.87,160.72,160.8,531.0
2023-12-04 07:00:00,160.29,161.35,160.18,160.94,12210.0
2023-12-04 06:45:00,160.22,160.32,160.02,160.24,1339.0
2023-12-04 06:15:00,160.25,160.25,160.17,160.17,12.0
2023-12-04 06:00:00,160.45,160.47,160.45,160.47,48.0
2023-12-04 05:45:00,160.38,160.38,160.38,160.38,1.0
2023-12-04 05:30:00,160.53,160.53,160.53,160.53,1.0
2023-12-04 04:45:00,160.53,160.53,160.53,160.53,3.0
2023-12-04 04:30:00,160.16,160.38,160.16,160.19,47.0
2023-12-04 04:15:00,160.24,160.53,160.24,160.39,143.0
2023-12-04 04:00:00,160.75,161.07,160.0,160.0,399.0
2023-12-01 19:45:00,160.65,160.75,160.65,160.75,117.0
2023-12-01 19:30:00,160.77,160.77,160.67,160.68,106.0
2023-12-01 19:15:00,160.65,160.65,160.65,160.65,33.0
2023-12-01 19:00:00,160.55,160.75,160.55,160.75,699052.0
2023-12-01 18:45:00,160.56,160.6818,160.56,160.6818,71.0
2023-12-01 18:30:00,160.55,160.75,160.55,160.66,698857.0
2023-12-01 18:15:00,160.61,160.61,160.55,160.55,330.0
2023-12-01 17:45:00,160.55,160.61,160.55,160.61,60.0
2023-12-01 17:30:00,160.55,160.58,160.47,160.47,16.0
2023-12-01 17:15:00,160.43,160.55,160.41,160.45,1306.0
2023-12-01 17:00:00,160.24,160.55,160.24,160.41,1417.0
2023-12-01 16:45:00,160.5,160.55,160.23,160.23,3226.0
2023-12-01 16:30:00,160.49,160.68,160.23,160.28,572.0
2023-12-01 16:15:00,160.55,160.55,160.3,160.55,2619.0
2023-12-01 16:00:00,160.57,160.75,160.18,160.28,2178744.0
2023-12-01 15:45:00,160.16,160.59,160.15,160.55,711326.0
2023-12-01 15:30:00,160.18,160.25,160.09,160.17,218481.0
2023-12-01 15:15:00,160.025,160.2,159.945,160.19,108630.0
2023-12-01 15:00:00,160.245,160.3475,159.95,160.02,160043.0
2023-12-01 14:45:00,159.9688,160.245,159.89,160.245,105937.0
2023-12-01 14:30:00,159.83,159.98,159.81,159.965,74649.0
2023-12-01 14:15:00,159.7,159.805,159.61,159.8,127990.0
2023-12-01 14:00:00,159.52,159.725,159.33,159.7,208891.0
2023-12-01 13:45:00,159.475,159.52,159.38,159.495,101163.0
2023-12-01 13:30:00,159.53,159.5899,159.32,159.48,156206.0
2023-12-01 13:15:00,159.73,159.91,159.54,159.54,99450.0
2023-12-01 13:00:00,160.09,160.145,159.66,159.75,97425.0
2023-12-01 12:45:00,159.87,160.13,159.86,160.08,88228.0
2023-12-01 12:30:00,160.32,160.32,159.77,159.85,107028.0
2023-12-01 12:15:00,159.87,160.34,159.83,160.33,280322.0
2023-12-01 12:00:00,159.625,159.95,159.62,159.88,98331.0
2023-12-01 11:45:00,159.73,159.88,159.59,159.62,207620.0
2023-12-01 11:30:00,159.585,159.83,159.44,159.735,105127.0
2023-12-01 11:15:00,159.65,159.7,159.38,159.61,107023.0
2023-12-01 11:00:00,159.31,159.6416,159.08,159.6416,109094.0
2023-12-01 10:45:00,159.03,159.37,159.02,159.34,108404.0
2023-12-01 10:30:00,158.96,159.1407,158.93,159.05,121756.0
2023-12-01 10:15:00,158.76,159.05,158.57,158.96,101910.0
2023-12-01 10:00:00,158.59,159.06,158.45,158.79,147591.0
2023-12-01 09:45:00,158.47,158.85,158.42,158.58,107762.0
2023-12-01 09:30:00,158.41,158.56,158.0,158.49,217071.0
2023-12-01 09:15:00,158.08,158.56,158.035,158.035,349.0
2023-12-01 09:00:00,157.98,158.2,155.65,158.18,694.0
2023-12-01 08:45:00,157.98,158.2,157.98,158.08,197.0
2023-12-01 08:30:00,158.35,158.56,158.18,158.18,567.0
2023-12-01 08:15:00,158.4,158.4,158.2,158.2,232.0
2023-12-01 08:00:00,158.56,158.67,158.18,158.37,253.0
2023-12-01 07:45:00,158.34,158.38,158.21,158.21,126.0
2023-12-01 07:30:00,158.4,158.42,158.28,158.28,311.0
2023-12-01 07:15:00,158.56,158.56,158.25,158.42,20.0
2023-12-01 07:00:00,158.77,158.8,158.4,158.52,168.0
2023-12-01 06:30:00,158.69,158.69,158.63,158.68,309.0
2023-12-01 06:15:00,158.6,158.6,158.5,158.51,23.0
2023-12-01 06:00:00,158.6,158.6,158.6,158.6,204.0
2023-12-01 05:45:00,158.6,158.6,158.6,158.6,17.0
2023-12-01 05:30:00,158.6,158.6,158.6,158.6,93.0
2023-12-01 04:45:00,158.79,158.8,158.7,158.7,67.0
2023-12-01 04:30:00,158.73,158.74,158.73,158.74,26.0
2023-12-01 04:15:00,158.42,158.74,158.42,158.74,24.0
2023-12-01 04:00:00,158.69,159.04,158.56,158.56,168.0
2023-11-30 19:45:00,158.55,158.55,158.31,158.31,145.0
2023-11-30 19:30:00,158.49,158.51,158.3,158.3,281.0
2023-11-30 19:15:00,158.3,158.49,158.3,158.49,9.0
2023-11-30 19:00:00,158.56,158.56,158.3,158.3,2256952.0
2023-11-30 18:45:00,158.3,158.3,158.3,158.3,56.0
2023-11-30 18:30:00,158.56,158.56,158.3,158.48,2256913.0
2023-11-30 18:15:00,158.3,158.51,158.3,158.3,129.0
2023-11-30 18:00:00,158.4,158.53,158.35,158.35,80.0
2023-11-30 17:45:00,158.32,158.39,158.3,158.39,35.0
2023-11-30 17:30:00,158.33,158.55,158.32,158.5,116.0
2023-11-30 17:15:00,158.5,158.55,158.5,158.5,24.0
2023-11-30 17:00:00,158.5,158.55,158.5,158.55,22.0
2023-11-30 16:45:00,158.5656,158.5656,158.55,158.56,25948.0
2023-11-30 16:30:00,158.55,158.56,158.35,158.5545,85730.0
2023-11-30 16:15:00,158.56,158.73,158.44,158.5,291130.0
2023-11-30 16:00:00,158.54,158.5759,158.28,158.56,7468241.0
2023-11-30 15:45:00,158.095,158.6,158.0,158.53,532957.0
2023-11-30 15:30:00,157.6,158.11,157.57,158.11,132776.0
2023-11-30 15:15:00,157.83,157.87,157.56,157.6,72101.0
2023-11-30 15:00:00,157.88,157.97,157.82,157.84,82443.0
2023-11-30 14:45:00,157.9096,157.9999,157.81,157.9,93706.0
2023-11-30 14:30:00,157.79,157.88,157.69,157.88,97135.0
2023-11-30 14:15:00,157.728,157.83,157.69,157.7875,65978.0
2023-11-30 14:00:00,157.665,157.76,157.6,157.725,41561.0
2023-11-30 13:45:00,157.695,157.71,157.52,157.67,52757.0
2023-11-30 13:30:00,157.56,157.71,157.48,157.69,62084.0
2023-11-30 13:15:00,157.69,157.75,157.5101,157.54,46351.0
